plate,lat,lon
pa,37.928,143.888
pa,37.710,143.843
pa,37.479,143.743
pa,37.290,143.637
pa,37.059,143.518
pa,36.860,143.408
pa,36.649,143.275
pa,36.520,143.151
pa,36.339,143.020
pa,36.264,142.887
pa,36.188,142.761
pa,36.064,142.681
pa,36.001,142.606
pa,35.944,142.555
pa,35.673,142.460
pa,35.503,142.325
pa,35.333,142.221
pa,35.217,142.170
pa,35.164,142.067
pa,34.889,142.029
pa,34.666,141.992
pa,34.213,141.883
pa,34.213,141.883
pa,33.704,141.858
pa,33.252,142.012
pa,32.558,141.994
pa,31.983,142.099
pa,31.315,142.159
pa,30.711,142.224
pa,30.128,142.473
pa,29.621,142.507
pa,28.975,142.748
pa,28.519,143.002
pa,27.941,143.172
pa,27.463,143.243
pa,26.737,143.260
pa,26.329,143.231
pa,25.612,143.075
pa,24.918,143.098
pa,24.909,143.096
pa,24.391,143.522
pa,24.391,143.522
pa,23.764,144.022
pa,23.250,144.706
pa,22.712,145.292
pa,22.201,146.062
pa,21.730,146.545
pa,21.331,146.822
pa,20.805,147.019
pa,20.303,147.207
pa,19.745,147.460
pa,19.172,147.619
pa,18.646,147.820
pa,18.060,147.811
pa,17.283,147.856
pa,16.523,147.787
pa,15.653,147.684
pa,14.966,147.462
pa,14.216,147.201
pa,13.363,146.752
pa,13.002,146.221
pa,12.647,145.691
pa,12.314,145.349
pa,12.211,145.024
pa,12.021,144.619
pa,11.790,144.157
pa,11.494,143.503
pa,11.569,143.097
pa,11.569,143.097
pa,11.403,142.961
pa,11.285,142.122
pa,11.058,141.608
pa,10.858,140.772
pa,10.946,140.100
pa,10.901,139.483
pa,11.121,138.813
pa,10.649,138.710
pa,9.953,138.574
pa,9.379,138.359
pa,9.379,138.359
pa,9.065,139.192
pa,8.866,139.886
pa,8.666,140.579
pa,8.393,141.048
pa,8.118,141.517
pa,7.611,142.262
pa,7.388,142.666
pa,7.166,143.070
pa,6.805,143.558
pa,6.677,144.026
pa,6.611,144.664
pa,6.503,145.067
pa,6.353,145.471
pa,6.160,146.001
pa,5.883,146.382
pa,5.511,146.730
pa,5.138,147.078
pa,4.765,147.425
pa,4.393,147.772
pa,3.776,148.191
pa,3.137,148.694
pa,2.629,148.668
pa,2.058,148.684
pa,1.487,148.700
pa,0.937,148.863
pa,0.406,149.112
pa,-0.143,149.191
pa,-0.397,149.251
pa,-0.650,149.270
pa,-0.650,149.270
pa,-0.818,149.481
pa,-1.005,149.769
pa,-1.021,150.023
pa,-1.123,150.344
pa,-1.224,150.717
pa,-1.308,151.089
pa,-1.460,151.427
pa,-1.646,151.816
pa,-1.865,152.155
pa,-2.134,152.578
pa,-2.150,152.916
pa,-2.200,153.119
pa,-2.436,153.390
pa,-2.604,153.542
pa,-2.688,153.711
pa,-3.041,153.882
pa,-3.327,154.035
pa,-3.612,154.256
pa,-3.948,154.359
pa,-4.283,154.700
pa,-4.550,154.955
pa,-4.887,154.992
pa,-5.240,154.978
pa,-5.581,154.592
pa,-5.901,154.545
pa,-6.423,154.533
pa,-6.858,154.730
pa,-7.293,154.927
pa,-7.293,154.927
pa,-7.489,155.454
pa,-7.489,155.454
pa,-7.706,155.812
pa,-7.884,156.047
pa,-8.174,156.296
pa,-8.174,156.296
pa,-8.382,156.467
pa,-8.563,156.706
pa,-8.602,156.782
pa,-8.615,156.858
pa,-8.642,156.935
pa,-8.706,157.049
pa,-8.746,157.177
pa,-8.784,157.241
pa,-8.823,157.317
pa,-8.900,157.419
pa,-8.965,157.572
pa,-9.004,157.648
pa,-9.068,157.724
pa,-9.107,157.827
pa,-9.159,157.916
pa,-9.210,157.992
pa,-9.249,158.056
pa,-9.313,158.145
pa,-9.390,158.273
pa,-9.442,158.388
pa,-9.481,158.478
pa,-9.507,158.580
pa,-9.546,158.709
pa,-9.559,158.773
pa,-9.585,158.850
pa,-9.624,158.926
pa,-9.650,159.003
pa,-9.688,159.068
pa,-9.726,159.119
pa,-9.765,159.170
pa,-9.829,159.221
pa,-9.880,159.285
pa,-9.931,159.362
pa,-9.969,159.439
pa,-10.021,159.503
pa,-10.084,159.580
pa,-10.123,159.644
pa,-10.174,159.708
pa,-10.200,159.772
pa,-10.251,159.837
pa,-10.277,159.914
pa,-10.315,159.978
pa,-10.379,160.068
pa,-10.417,160.132
pa,-10.468,160.210
pa,-10.519,160.287
pa,-10.570,160.364
pa,-10.634,160.493
pa,-10.672,160.544
pa,-10.723,160.622
pa,-10.787,160.725
pa,-10.838,160.776
pa,-10.914,160.867
pa,-10.965,160.931
pa,-11.029,160.996
pa,-11.054,161.060
pa,-11.130,161.125
pa,-11.168,161.202
pa,-11.194,161.306
pa,-11.232,161.384
pa,-11.245,161.461
pa,-11.283,161.552
pa,-11.321,161.720
pa,-11.359,161.798
pa,-11.397,161.901
pa,-11.422,162.018
pa,-11.434,162.109
pa,-11.422,162.225
pa,-11.421,162.354
pa,-11.421,162.484
pa,-11.382,162.626
pa,-11.356,162.833
pa,-11.311,163.053
pa,-11.291,163.195
pa,-11.265,163.311
pa,-11.238,163.505
pa,-11.199,163.699
pa,-11.185,163.854
pa,-11.158,163.996
pa,-11.144,164.151
pa,-11.118,164.267
pa,-11.091,164.409
pa,-11.090,164.512
pa,-11.114,164.641
pa,-11.164,164.758
pa,-11.200,164.901
pa,-11.287,165.070
pa,-11.411,165.252
pa,-11.549,165.396
pa,-11.686,165.514
pa,-11.887,165.621
pa,-12.127,165.715
pa,-12.316,165.770
pa,-12.517,165.838
pa,-12.744,165.894
pa,-12.870,165.909
pa,-13.072,165.952
pa,-13.261,166.020
pa,-13.513,166.090
pa,-13.676,166.132
pa,-13.779,166.154
pa,-13.779,166.154
pa,-13.649,167.157
pa,-13.515,168.159
pa,-13.514,168.596
pa,-13.602,168.577
pa,-13.630,168.792
pa,-13.639,169.026
pa,-13.651,169.234
pa,-13.800,169.231
pa,-13.811,169.456
pa,-13.808,169.622
pa,-13.824,169.739
pa,-13.954,169.739
pa,-13.974,170.150
pa,-13.942,170.638
pa,-14.088,170.642
pa,-14.093,170.945
pa,-14.083,171.181
pa,-14.066,171.295
pa,-13.793,171.296
pa,-13.750,171.619
pa,-13.678,171.972
pa,-13.569,172.163
pa,-13.481,172.300
pa,-13.435,172.434
pa,-13.411,172.571
pa,-13.411,172.571
pa,-13.489,173.049
pa,-13.517,173.671
pa,-13.295,173.941
pa,-13.396,174.482
pa,-13.415,174.661
pa,-13.395,174.784
pa,-13.335,174.898
pa,-13.244,175.314
pa,-13.326,175.659
pa,-13.422,175.947
pa,-13.643,176.021
pa,-13.672,176.256
pa,-13.731,176.618
pa,-13.853,176.966
pa,-13.948,177.167
pa,-14.055,177.417
pa,-14.055,177.417
pa,-14.309,178.029
pa,-14.501,178.469
pa,-14.784,179.012
pa,-14.975,179.389
pa,-15.218,179.790
pa,-15.542,-179.739
pa,-15.542,-179.739
pa,-15.527,-179.444
pa,-15.527,-179.444
pa,-14.936,-179.288
pa,-14.928,-179.048
pa,-14.224,-178.888
pa,-14.230,-178.768
pa,-13.986,-178.733
pa,-14.317,-178.240
pa,-14.646,-177.746
pa,-14.706,-177.415
pa,-14.671,-176.880
pa,-14.634,-176.346
pa,-14.634,-176.346
pa,-14.478,-175.865
pa,-14.407,-175.309
pa,-14.334,-174.754
pa,-14.379,-174.083
pa,-14.534,-173.836
pa,-14.534,-173.836
pa,-14.584,-173.407
pa,-14.584,-173.407
pa,-14.697,-173.273
pa,-14.785,-173.130
pa,-14.867,-172.939
pa,-15.033,-172.774
pa,-15.151,-172.602
pa,-15.373,-172.428
pa,-15.561,-172.355
pa,-15.732,-172.331
pa,-16.041,-172.300
pa,-16.332,-172.307
pa,-16.716,-172.311
pa,-16.963,-172.335
pa,-17.271,-172.374
pa,-17.677,-172.445
pa,-17.935,-172.540
pa,-18.152,-172.591
pa,-18.483,-172.698
pa,-18.777,-172.786
pa,-19.071,-172.874
pa,-19.461,-172.970
pa,-19.779,-173.053
pa,-20.204,-173.218
pa,-20.586,-173.403
pa,-20.893,-173.551
pa,-21.248,-173.703
pa,-21.526,-173.818
pa,-21.915,-173.952
pa,-22.290,-174.139
pa,-22.617,-174.323
pa,-22.906,-174.489
pa,-23.221,-174.663
pa,-23.513,-174.842
pa,-23.750,-174.985
pa,-23.750,-174.985
pa,-24.070,-175.102
pa,-24.472,-175.209
pa,-24.836,-175.229
pa,-25.142,-175.261
pa,-25.426,-175.297
pa,-25.730,-175.382
pa,-26.025,-175.415
pa,-26.437,-175.423
pa,-26.857,-175.400
pa,-27.318,-175.545
pa,-27.784,-175.785
pa,-28.264,-175.885
pa,-28.697,-175.995
pa,-29.065,-176.078
pa,-29.469,-176.153
pa,-29.881,-176.339
pa,-30.322,-176.547
pa,-30.678,-176.690
pa,-31.037,-176.919
pa,-31.452,-177.108
pa,-31.793,-177.301
pa,-31.957,-177.538
pa,-32.203,-177.649
pa,-32.696,-177.666
pa,-33.191,-177.810
pa,-33.580,-177.981
pa,-33.846,-178.208
pa,-34.241,-178.294
pa,-34.485,-178.413
pa,-34.706,-178.539
pa,-35.022,-178.641
pa,-35.542,-179.044
pa,-36.179,-179.371
pa,-36.793,-179.811
pa,-37.476,179.838
pa,-38.205,179.569
pa,-38.538,179.366
pa,-38.889,179.215
pa,-39.230,179.125
pa,-39.685,178.950
pa,-40.087,178.792
pa,-40.424,178.566
pa,-40.807,178.284
pa,-41.188,178.015
pa,-41.500,177.607
pa,-41.657,177.123
pa,-41.756,176.673
pa,-41.910,176.081
pa,-42.059,175.503
pa,-42.059,175.503
pa,-42.122,174.988
pa,-42.201,174.304
pa,-42.291,173.724
pa,-42.392,173.126
pa,-42.483,172.593
pa,-42.616,171.859
pa,-42.675,171.473
pa,-42.743,171.277
pa,-42.932,170.995
pa,-43.088,170.638
pa,-43.358,170.103
pa,-43.594,169.647
pa,-43.845,169.136
pa,-44.022,168.770
pa,-44.022,168.770
pa,-44.166,168.488
pa,-44.330,168.081
pa,-44.466,167.688
pa,-44.648,167.368
pa,-44.826,167.100
pa,-44.987,166.951
pa,-44.987,166.951
pa,-45.211,166.710
pa,-45.350,166.537
pa,-45.515,166.377
pa,-45.736,166.205
pa,-45.887,166.019
pa,-45.958,165.920
pa,-46.065,165.733
pa,-46.190,165.427
pa,-46.405,165.168
pa,-46.601,165.021
pa,-46.783,164.943
pa,-47.011,164.923
pa,-47.148,164.838
pa,-47.256,164.739
pa,-47.444,164.699
pa,-47.521,164.651
pa,-47.658,164.528
pa,-47.760,164.480
pa,-47.920,164.483
pa,-48.059,164.398
pa,-48.202,164.389
pa,-48.274,164.309
pa,-48.429,164.287
pa,-48.592,164.215
pa,-48.742,164.130
pa,-48.917,163.964
pa,-49.116,163.868
pa,-49.322,163.740
pa,-49.573,163.545
pa,-49.761,163.448
pa,-49.847,163.412
pa,-49.985,163.296
pa,-50.079,163.235
pa,-50.079,163.235
pa,-50.273,163.047
pa,-50.369,162.963
pa,-50.443,162.785
pa,-50.550,162.594
pa,-50.668,162.453
pa,-50.817,162.273
pa,-50.962,162.049
pa,-51.118,161.825
pa,-51.192,161.716
pa,-51.399,161.542
pa,-51.542,161.368
pa,-51.751,161.162
pa,-51.924,161.026
pa,-52.166,160.762
pa,-52.292,160.671
pa,-52.433,160.535
pa,-52.634,160.342
pa,-52.822,160.092
pa,-52.991,159.905
pa,-53.170,159.731
pa,-53.345,159.512
pa,-53.598,159.318
pa,-53.620,159.216
pa,-53.812,159.142
pa,-54.088,158.985
pa,-54.308,158.885
pa,-54.559,158.740
pa,-54.689,158.674
pa,-54.928,158.618
pa,-55.047,158.596
pa,-55.272,158.540
pa,-55.522,158.465
pa,-55.779,158.332
pa,-56.022,158.226
pa,-56.165,158.153
pa,-56.310,158.042
pa,-56.438,157.944
pa,-56.725,157.823
pa,-56.992,157.703
pa,-57.230,157.640
pa,-57.474,157.615
pa,-57.783,157.620
pa,-58.068,157.751
pa,-58.334,157.920
pa,-58.605,158.121
pa,-58.779,158.267
pa,-58.858,158.385
pa,-59.071,158.650
pa,-59.305,158.972
pa,-59.511,159.186
pa,-59.732,159.413
pa,-59.939,159.691
pa,-60.005,159.803
pa,-60.005,159.803
pa,-60.504,160.327
pa,-61.053,160.740
pa,-61.384,161.129
pa,-61.457,161.228
pa,-61.457,161.228
PM,8.731,-76.684
PM,9.065,-76.765
PM,9.376,-76.924
PM,9.631,-77.083
PM,9.900,-77.291
PM,10.098,-77.499
PM,10.270,-77.679
PM,10.432,-77.922
PM,10.547,-78.129
PM,10.615,-78.229
PM,10.639,-78.427
PM,10.653,-78.746
PM,10.579,-78.970
PM,10.479,-79.151
PM,10.415,-79.234
PM,10.431,-79.432
PM,10.389,-79.748
PM,10.305,-80.105
PM,10.271,-80.365
PM,10.154,-80.636
PM,10.058,-80.879
PM,10.058,-80.879
PM,9.935,-81.079
PM,9.778,-81.306
PM,9.587,-81.469
PM,9.444,-81.654
PM,9.440,-82.080
PM,9.509,-82.313
PM,9.599,-82.525
PM,9.770,-82.802
PM,9.873,-83.021
PM,10.053,-83.209
PM,10.209,-83.465
PM,10.321,-83.782
PM,10.448,-84.073
PM,10.537,-84.424
PM,10.593,-84.746
PM,10.653,-85.124
PM,10.627,-85.435
PM,10.567,-85.716
PM,10.489,-85.969
PM,10.388,-86.248
PM,10.235,-86.648
PM,10.235,-86.648
PM,9.938,-86.449
PM,9.684,-86.204
PM,9.423,-85.910
PM,9.203,-85.612
PM,9.089,-85.380
PM,8.937,-85.044
PM,8.772,-84.686
PM,8.637,-84.419
PM,8.474,-84.158
PM,8.300,-84.007
PM,8.182,-83.838
PM,8.044,-83.605
PM,7.928,-83.360
PM,7.849,-83.233
PM,7.592,-83.074
PM,7.366,-82.875
PM,7.366,-82.875
PM,7.303,-82.811
PM,7.283,-82.748
PM,7.278,-82.686
PM,7.307,-82.617
PM,7.296,-82.492
PM,7.251,-82.338
PM,7.129,-82.273
PM,7.041,-82.202
PM,7.008,-82.125
PM,6.967,-82.090
PM,6.950,-81.944
PM,6.978,-81.889
PM,7.061,-81.741
PM,7.061,-81.741
PM,7.039,-81.584
PM,7.055,-81.487
PM,7.099,-81.342
PM,7.172,-81.163
PM,7.222,-81.038
PM,7.294,-80.894
PM,7.358,-80.784
PM,7.415,-80.687
PM,7.335,-80.539
PM,7.221,-80.363
PM,7.133,-80.250
PM,7.133,-80.250
PM,7.101,-80.096
PM,7.160,-79.846
PM,7.184,-79.658
PM,7.228,-79.470
PM,7.301,-79.240
PM,7.319,-78.982
PM,7.329,-78.751
PM,7.337,-78.646
PM,7.337,-78.646
PM,7.510,-78.228
PM,7.637,-78.013
PM,7.829,-77.707
PM,8.012,-77.534
PM,8.105,-77.331
PM,8.190,-77.149
PM,8.443,-76.906
PM,8.731,-76.684
PM,8.731,-76.684
ps,30.754,132.824
ps,30.493,132.630
ps,30.215,132.402
ps,29.818,132.073
ps,29.392,131.760
ps,28.987,131.628
ps,28.859,131.524
ps,28.751,131.467
ps,28.451,131.309
ps,28.318,131.097
ps,28.136,130.649
ps,27.709,130.523
ps,27.213,130.211
ps,26.671,129.785
ps,26.191,129.360
ps,25.859,128.978
ps,25.458,128.462
ps,25.458,128.462
ps,24.969,127.907
ps,24.503,127.398
ps,24.101,126.901
ps,23.761,126.426
ps,23.498,125.954
ps,23.380,125.550
ps,23.380,125.550
ps,23.401,125.042
ps,23.420,124.534
ps,23.438,124.026
ps,23.454,123.518
ps,23.469,123.010
ps,23.643,122.501
ps,23.949,122.140
ps,24.255,121.779
ps,24.691,121.575
ps,24.691,121.575
ps,24.963,121.335
ps,24.963,121.335
ps,24.654,120.981
ps,23.979,120.546
ps,23.198,120.360
ps,22.581,120.394
ps,22.043,120.425
ps,21.632,120.452
ps,21.632,120.452
ps,21.202,120.344
ps,20.631,120.290
ps,20.255,120.502
ps,19.937,120.441
ps,19.487,120.115
ps,18.878,119.795
ps,18.201,119.279
ps,17.629,119.161
ps,16.840,119.248
ps,16.556,119.255
ps,16.556,119.255
ps,16.407,119.728
ps,16.257,120.201
ps,16.107,120.673
ps,15.955,121.145
ps,15.802,121.616
ps,15.648,122.086
ps,15.493,122.555
ps,15.337,123.024
ps,15.180,123.492
ps,15.023,123.959
ps,14.864,124.425
ps,14.704,124.891
ps,14.704,124.891
ps,14.132,125.150
ps,13.306,125.494
ps,12.818,125.686
ps,12.265,126.137
ps,11.630,126.240
ps,11.060,126.214
ps,10.296,126.573
ps,9.449,126.824
ps,8.750,127.053
ps,8.136,127.219
ps,7.292,127.234
ps,6.447,127.250
ps,5.897,127.459
ps,5.474,127.498
ps,5.224,127.836
ps,4.763,128.151
ps,4.335,128.387
ps,3.700,128.684
ps,3.114,128.998
ps,2.671,129.217
ps,1.928,129.246
ps,1.059,129.197
ps,1.059,129.197
ps,0.684,129.989
ps,0.475,130.546
ps,0.266,131.102
ps,0.150,131.738
ps,0.034,132.373
ps,0.017,132.515
ps,0.017,132.515
ps,0.812,132.651
ps,1.165,132.720
ps,1.728,132.734
ps,2.257,132.766
ps,2.539,132.817
ps,2.908,132.850
ps,3.312,132.795
ps,3.698,132.740
ps,4.120,132.790
ps,4.454,132.911
ps,4.788,133.032
ps,5.016,133.189
ps,5.349,133.240
ps,5.734,133.308
ps,5.962,133.429
ps,6.156,133.674
ps,6.333,133.989
ps,6.610,134.269
ps,6.990,134.521
ps,6.990,134.521
ps,6.895,135.415
ps,6.989,136.183
ps,7.368,136.759
ps,7.620,137.144
ps,7.871,137.529
ps,8.534,137.982
ps,9.196,138.309
ps,9.379,138.359
ps,9.379,138.359
ps,9.953,138.574
ps,10.649,138.710
ps,11.121,138.813
ps,10.901,139.483
ps,10.946,140.100
ps,10.858,140.772
ps,11.058,141.608
ps,11.285,142.122
ps,11.403,142.961
ps,11.569,143.097
ps,11.569,143.097
ps,11.792,143.082
ps,12.030,143.106
ps,12.265,143.143
ps,12.478,143.239
ps,12.695,143.403
ps,12.822,143.510
ps,13.058,143.662
ps,13.268,143.771
ps,13.541,143.871
ps,13.623,143.903
ps,13.811,143.942
ps,14.087,143.976
ps,14.639,144.082
ps,14.656,144.216
ps,14.884,144.334
ps,14.917,144.530
ps,15.526,144.453
ps,15.653,144.799
ps,16.123,144.792
ps,16.478,144.841
ps,16.979,144.798
ps,17.420,144.671
ps,17.535,144.970
ps,17.829,144.773
ps,18.020,144.706
ps,18.166,144.663
ps,18.359,144.626
ps,18.756,144.601
ps,19.073,144.543
ps,19.123,144.527
ps,19.725,144.252
ps,19.753,144.137
ps,19.858,144.083
ps,20.111,143.970
ps,20.418,143.842
ps,20.397,143.575
ps,20.532,143.493
ps,20.728,143.392
ps,20.962,143.281
ps,21.061,143.321
ps,21.320,143.280
ps,21.659,143.218
ps,21.928,143.150
ps,22.139,142.997
ps,22.377,142.774
ps,22.662,142.560
ps,23.009,142.257
ps,23.009,142.257
ps,23.701,142.886
ps,24.391,143.522
ps,24.391,143.522
ps,24.909,143.096
ps,24.918,143.098
ps,25.612,143.075
ps,26.329,143.231
ps,26.737,143.260
ps,27.463,143.243
ps,27.941,143.172
ps,28.519,143.002
ps,28.975,142.748
ps,29.621,142.507
ps,30.128,142.473
ps,30.711,142.224
ps,31.315,142.159
ps,31.983,142.099
ps,32.558,141.994
ps,33.252,142.012
ps,33.704,141.858
ps,34.213,141.883
ps,34.213,141.883
ps,34.356,141.441
ps,34.439,141.104
ps,34.529,140.870
ps,34.631,140.440
ps,34.713,139.923
ps,34.860,139.429
ps,35.014,139.234
ps,35.034,138.674
ps,35.034,138.674
ps,34.582,138.508
ps,34.059,138.383
ps,33.749,138.066
ps,33.405,137.546
ps,33.053,137.030
ps,32.868,136.524
ps,32.686,136.025
ps,32.537,135.612
ps,32.460,135.356
ps,32.326,135.026
ps,32.200,134.691
ps,31.882,134.042
ps,31.515,133.500
ps,31.216,133.197
ps,30.970,132.965
ps,30.754,132.824
ps,30.754,132.824
ri,21.905,-108.582
ri,21.774,-108.669
ri,21.643,-108.784
ri,21.536,-108.868
ri,21.451,-108.936
ri,21.347,-108.977
ri,21.253,-108.809
ri,21.068,-108.915
ri,20.949,-109.013
ri,20.824,-109.111
ri,20.739,-109.194
ri,20.643,-109.261
ri,20.558,-109.285
ri,20.500,-109.187
ri,20.397,-109.215
ri,20.242,-109.319
ri,20.176,-109.378
ri,20.142,-109.373
ri,20.027,-109.450
ri,19.806,-109.160
ri,19.625,-108.903
ri,19.550,-108.896
ri,19.384,-108.534
ri,19.224,-108.198
ri,19.107,-108.233
ri,18.936,-107.816
ri,18.863,-107.523
ri,18.756,-107.272
ri,18.647,-107.002
ri,18.590,-106.756
ri,18.544,-106.527
ri,18.520,-106.244
ri,18.281,-106.281
ri,18.120,-106.311
ri,18.016,-106.318
ri,17.929,-106.308
ri,17.881,-105.586
ri,17.881,-105.586
ri,18.140,-105.510
ri,18.355,-105.442
ri,18.551,-105.352
ri,18.762,-105.247
ri,18.762,-105.247
ri,18.981,-105.546
ri,19.164,-105.739
ri,19.402,-105.949
ri,19.644,-106.121
ri,19.916,-106.271
ri,20.203,-106.352
ri,20.428,-106.385
ri,20.638,-106.387
ri,20.840,-106.381
ri,21.121,-106.442
ri,21.184,-106.525
ri,21.235,-106.551
ri,21.311,-106.624
ri,21.483,-106.757
ri,21.640,-106.808
ri,21.716,-106.862
ri,21.799,-106.890
ri,21.799,-106.890
ri,21.754,-107.046
ri,21.752,-107.171
ri,21.748,-107.393
ri,21.742,-107.586
ri,21.740,-107.774
ri,21.686,-107.928
ri,21.720,-108.114
ri,21.835,-108.397
ri,21.905,-108.582
ri,21.905,-108.582
sa,-28.941,-12.533
sa,-28.213,-12.746
sa,-28.321,-13.272
sa,-27.443,-13.482
sa,-26.564,-13.690
sa,-26.586,-13.816
sa,-25.738,-14.049
sa,-25.648,-13.663
sa,-24.887,-13.811
sa,-24.777,-13.280
sa,-24.146,-13.426
sa,-23.514,-13.570
sa,-23.544,-13.664
sa,-22.829,-13.829
sa,-22.730,-13.340
sa,-22.630,-12.851
sa,-22.379,-12.910
sa,-22.267,-12.364
sa,-22.153,-11.819
sa,-21.752,-11.936
sa,-21.735,-11.850
sa,-21.209,-12.007
sa,-21.176,-11.763
sa,-20.299,-11.971
sa,-20.278,-11.852
sa,-19.825,-11.945
sa,-19.935,-12.263
sa,-19.341,-12.370
sa,-18.747,-12.477
sa,-18.785,-12.759
sa,-18.287,-12.860
sa,-17.790,-12.960
sa,-17.893,-13.519
sa,-17.995,-14.079
sa,-17.386,-14.224
sa,-16.777,-14.369
sa,-16.765,-14.238
sa,-16.433,-14.302
sa,-16.323,-13.770
sa,-16.212,-13.239
sa,-15.688,-13.383
sa,-15.663,-13.226
sa,-14.849,-13.435
sa,-14.036,-13.643
sa,-14.208,-14.478
sa,-13.737,-14.539
sa,-13.265,-14.600
sa,-13.218,-14.410
sa,-12.577,-14.550
sa,-12.656,-14.791
sa,-12.320,-14.861
sa,-12.339,-14.908
sa,-11.885,-15.006
sa,-11.771,-14.511
sa,-11.655,-14.018
sa,-11.539,-13.524
sa,-11.421,-13.031
sa,-10.623,-13.174
sa,-9.825,-13.315
sa,-9.794,-13.166
sa,-9.276,-13.248
sa,-9.225,-13.023
sa,-8.374,-13.191
sa,-8.411,-13.357
sa,-7.889,-13.489
sa,-7.367,-13.621
sa,-7.165,-12.807
sa,-6.961,-11.993
sa,-6.755,-11.181
sa,-6.020,-11.267
sa,-5.930,-11.022
sa,-5.377,-11.167
sa,-5.415,-11.516
sa,-4.942,-11.604
sa,-5.026,-12.018
sa,-4.609,-12.145
sa,-4.587,-12.039
sa,-4.103,-12.097
sa,-3.972,-11.765
sa,-3.493,-11.898
sa,-3.013,-12.029
sa,-2.855,-11.834
sa,-2.400,-11.999
sa,-1.945,-12.164
sa,-2.099,-12.701
sa,-1.507,-12.930
sa,-0.915,-13.158
sa,-1.108,-13.909
sa,-1.301,-14.659
sa,-1.493,-15.410
sa,-1.073,-15.565
sa,-1.143,-15.841
sa,-0.520,-16.037
sa,-0.556,-16.252
sa,0.299,-16.498
sa,0.269,-16.757
sa,0.150,-17.323
sa,0.031,-17.889
sa,-0.073,-18.369
sa,-0.176,-18.850
sa,-0.333,-19.675
sa,-0.497,-20.490
sa,-0.588,-21.017
sa,-0.680,-21.544
sa,-0.796,-22.381
sa,-0.880,-22.936
sa,-0.964,-23.490
sa,-1.034,-24.051
sa,-1.103,-24.612
sa,-0.245,-24.821
sa,0.614,-25.029
sa,0.556,-25.659
sa,0.498,-26.289
sa,1.159,-26.474
sa,1.062,-27.315
sa,1.007,-27.831
sa,0.953,-28.346
sa,0.849,-29.210
sa,0.797,-29.920
sa,1.607,-30.027
sa,1.643,-30.736
sa,2.449,-30.811
sa,3.255,-30.887
sa,4.061,-30.962
sa,4.036,-31.437
sa,4.011,-31.912
sa,3.986,-32.387
sa,3.960,-32.862
sa,4.804,-32.920
sa,5.647,-32.978
sa,5.649,-33.507
sa,6.076,-33.514
sa,6.104,-33.620
sa,6.618,-33.624
sa,6.616,-34.494
sa,6.614,-35.363
sa,6.935,-35.367
sa,7.023,-36.047
sa,7.363,-36.058
sa,7.401,-36.851
sa,7.654,-36.865
sa,7.679,-37.536
sa,7.703,-38.206
sa,8.140,-38.221
sa,8.159,-38.701
sa,8.179,-39.181
sa,8.197,-39.661
sa,8.215,-40.141
sa,8.815,-40.120
sa,8.841,-40.652
sa,9.373,-40.640
sa,9.389,-40.865
sa,9.973,-40.861
sa,9.979,-41.083
sa,10.787,-41.087
sa,10.812,-41.559
sa,10.836,-42.031
sa,10.860,-42.504
sa,10.883,-42.976
sa,10.905,-43.448
sa,10.927,-43.921
sa,11.506,-43.903
sa,12.085,-43.885
sa,12.101,-44.278
sa,12.626,-44.262
sa,12.680,-45.037
sa,13.336,-45.049
sa,13.992,-45.061
sa,14.026,-45.142
sa,14.647,-45.136
sa,15.267,-45.130
sa,15.360,-45.947
sa,15.451,-46.766
sa,15.451,-46.766
sa,15.804,-47.398
sa,15.957,-47.693
sa,16.013,-48.515
sa,16.035,-49.207
sa,15.983,-49.803
sa,15.870,-50.467
sa,16.073,-51.024
sa,16.321,-51.661
sa,16.567,-52.304
sa,16.761,-52.881
sa,16.956,-53.460
sa,17.136,-54.156
sa,17.309,-54.852
sa,17.784,-55.484
sa,18.258,-56.118
sa,18.694,-56.804
sa,19.052,-57.493
sa,19.192,-58.309
sa,19.325,-59.130
sa,19.455,-59.949
sa,19.208,-60.753
sa,18.959,-61.553
sa,18.959,-61.553
sa,18.889,-60.912
sa,18.595,-60.729
sa,18.513,-60.534
sa,18.191,-60.278
sa,17.823,-60.051
sa,17.548,-59.819
sa,17.243,-59.465
sa,16.912,-59.088
sa,16.397,-58.824
sa,15.991,-58.801
sa,15.770,-58.692
sa,15.412,-58.666
sa,15.284,-58.526
sa,15.150,-58.288
sa,14.864,-57.913
sa,14.499,-57.791
sa,13.874,-57.711
sa,13.102,-57.568
sa,12.427,-57.468
sa,11.661,-57.424
sa,11.144,-57.533
sa,10.634,-57.762
sa,10.160,-58.157
sa,10.160,-58.157
sa,10.190,-58.639
sa,10.220,-59.121
sa,10.295,-59.988
sa,10.345,-60.457
sa,10.395,-60.927
sa,10.427,-61.542
sa,10.459,-62.158
sa,10.482,-62.641
sa,10.509,-63.233
sa,10.532,-63.878
sa,10.532,-63.878
sa,10.519,-64.210
sa,10.474,-64.508
sa,10.539,-64.997
sa,10.600,-65.121
sa,10.615,-65.526
sa,10.653,-65.964
sa,10.662,-66.437
sa,10.667,-66.870
sa,10.592,-67.499
sa,10.499,-67.961
sa,10.499,-67.961
sa,10.511,-68.131
sa,10.535,-68.350
sa,10.502,-68.507
sa,10.455,-68.670
sa,10.299,-68.976
sa,10.196,-69.140
sa,10.121,-69.297
